temp;Cyc1;Cyc2;Cyc3;Cyc4;Cyc5;Cyc6;Cyc7;Cyc8;Cyc9;Cyc10;Cyc14;Cyc15;Cyc16;Cyc17;Cyc18;Cyc21;Cyc22;Cyc23;Cyc24;Cyc25;Cyc26;Cyc28;Cyc29;Cyc30;Cyc31;Cyc32;Cyc34;Cyc35;Cyc36;Cyc39;Cyc40;Cyc41
79,2;100;100;100;100;100;100;100;100;6,692200097;6,615192899;5,243712011;7,514019226;27,24116884;7,660573957;100;7,068414915;64,64169909;20,97581445;100;100;99,81213451;100;100;100;100;14,65107703;19,33754046;14,77883222;12,74446225;100;100;100
79,3;100;100;100;100;100;100;100;100;6,464260229;6,563719132;5,182072829;7,455081254;25,81336036;7,532425422;100;6,984381301;63,97375448;20,50532794;100;100;96,83222705;100;100;100;100;13,74329239;17,69348985;12,07360571;11,43249518;100;100;100
79,4;100;100;100;100;100;100;100;100;6,080720226;6,542959596;4,983051586;7,129292467;24,50476844;7,448146574;100;6,789610786;62,08307447;20,54770352;100;100;94,93430991;100;100;100;100;12,88351917;16,79326569;10,42648966;10,62987063;100;100;100
79,5;100;100;93,62081331;100;100;96,71778439;99,98610626;100;5,787556268;6,402685588;4,745228831;6,997685715;23,0837466;7,328472245;100;6,647939685;60,33277384;19,72451597;100;100;92,52745352;100;100;100;100;12,41187915;15,81788357;9,105821317;9,987640192;100;100;100
79,6;95,69455798;100;83,02749894;100;100;84,73670558;89,19274688;100;5,608160055;6,225462948;4,737817306;6,962909677;20,93090206;7,354562448;100;6,421098141;58,88409599;19,60904206;100;99,95050355;87,73413062;100;100;100;100;12,06256199;15,323682;8,079534717;9,287621663;100;100;100
79,7;79,93555998;99,46737536;70,64927138;100;100;72,35787493;76,54034376;99,84202424;5,344690405;6,207980468;4,476343066;6,846926579;18,65039038;7,318036164;100;6,216961493;57,8643473;19,26329442;96,8142977;88,57709621;82,21201321;100;100;99,65371557;100;11,48102679;14,63311589;7,494112561;8,974441138;100;100;100
79,8;66,43861365;88,34842887;59,61710028;100;99,38925765;60,47204874;62,77583407;86,82403805;5,1462812;6,145864512;4,376185753;6,878884448;16,28519112;7,140103253;92,08678862;6,21919585;56,2637698;19,14527679;89,5507308;77,30749472;75,60082399;100;95,98702983;91,99359121;100;11,27594767;14,41014343;6,942963956;8,852110734;100;100;100
79,9;54,94871879;76,18158236;49,10420005;90,36251915;86,270339;50,30539842;51,10492925;73,77696396;4,847282623;6,09079118;4,234705555;6,743313907;13,15458479;7,127107652;80,24578763;6,229604682;55,24470189;18,59311818;80,78090979;66,04562448;68,85646347;100;85,42622556;83,90910709;100;10,99799872;14,17388745;6,517949892;8,458427969;100;100;100
80;42,45746548;63,66848685;38,8439765;77,32869023;72,78825927;41,56944909;40,60367038;61,41285827;4,660244006;5,926881541;4,005610625;6,595585056;10,75690617;7,055390249;69,86715114;6,149385824;53,77737087;18,32303349;70,88693065;55,21804052;61,20720662;100;73,7484741;73,94122929;100;10,76453569;13,99201445;6,2620846;8,220798047;100;100;94,25955596
80,1;32,95596598;52,0577881;29,82898996;65,89089799;61,06402333;34,63410626;31,97397247;49,95247905;4,388494697;6,054888882;3,990901808;6,483793158;8,534840455;6,893590121;58,42150505;6,025482567;51,88006409;17,9937656;60,65590319;43,19735197;53,12916762;100;61,80797611;63,22063456;100;10,51542796;13,72243839;6,120720662;8,083525538;100;100;83,49807208
80,2;25,53263523;43,30958648;23,21030747;56,0546273;50,80664276;30,26673944;24,93638895;40,8167098;4,16640657;5,942880395;3,914244297;6,47364004;6,87546095;6,875170302;48,85964243;5,938702329;50,40599898;17,5252214;50,74758308;34,61625804;46,93700567;100;49,80941482;53,40528549;100;10,34038518;13,5994272;5,924533237;8,001220722;100;100;72,36961711
80,3;19,07061657;34,73364204;17,67071031;46,29951112;42,7596528;25,97930642;19,52402751;32,2513513;4,075875486;5,829658452;3,825309631;6,445665166;5,905648381;6,796368353;39,75046413;5,883497368;48,96901832;17,4621899;43,19600214;27,54460539;41,2474759;97,59263498;40,14930366;43,50979302;98,64417722;10,23910887;13,19534818;5,776478805;7,889486534;97,35068167;100;62,51844288
80,4;14,28730831;28,85938811;13,76780855;38,02690674;35,28354532;22,97269222;15,26904925;25,15613249;4,01061592;5,729559269;3,946078431;6,332930059;5,387960632;6,696857731;31,97667913;5,820025706;48,08505144;17,00112535;36,91650381;21,66552224;37,8135729;86,5877966;31,5970914;35,78126192;91,69044531;9,90557013;12,89164334;5,81645304;7,77498029;85,09765774;100;51,95910582
80,5;10,47093156;23,30510414;10,80395972;30,7992793;28,90778101;21,04442136;12,18984571;19,70428016;3,920042725;5,641056942;3,860173504;6,384883396;5,15637563;6,524757763;25,50179294;5,822028941;46,2136917;16,62012665;31,47831312;16,91680563;34,44506207;75,00432339;24,35982953;28,54734112;83,07174283;9,972464401;12,92779548;5,762361542;7,58111805;71,176318;96,53761055;41,10658427
80,6;8,443143794;19,66495548;9,020312106;25,6426773;24,38198418;19,69187675;10,30030929;15,7042332;3,965492812;5,485999847;3,806848526;5,999730033;5,112179243;6,58040233;20,50452866;5,716233056;44,51925278;15,99243588;27,42605732;13,58641511;31,94356342;62,33030696;17,91409171;22,24972479;73,34330256;9,750632369;12,82174919;5,589262344;7,635941536;57,9205005;85,91856769;32,27550164
80,7;6,842690384;16,83179108;7,585586764;21,38134839;20,08287556;18,27023728;8,795300221;13,2433051;3,903359528;5,569308238;3,768651429;6,154181517;5,003941914;6,583759314;16,91685594;5,650110628;42,76831355;16,07444055;24,40650034;11,24535417;29,84143333;52,4235435;13,51453422;17,8967199;64,02227817;9,542447329;12,71229114;5,440931236;7,440966659;46,9016556;74,41835878;24,90414791
80,8;5,354252065;14,57665751;6,421465922;17,72411688;16,49317159;17,57475454;8,019672401;11,10759691;3,929525117;5,520496136;3,794264788;5,962081331;4,831945349;6,301594568;13,77584497;5,644077445;40,29039826;15,60896213;21,96383612;9,084349693;27,72592022;42,10221637;9,95335099;13,64211054;55,67733708;9,620717937;12,33367666;5,402812746;7,269398032;36,32181277;62,30531123;18,04510131
80,9;4,717972193;13,72149937;5,746929122;15,36605304;13,61497128;16,86083772;7,264468194;9,665573103;3,857785916;5,409196104;3,712050519;5,77960886;4,676788485;6,248896446;11,61113473;5,593855701;38,46167261;15,47123129;19,84048453;7,536329188;26,57805535;31,13481346;7,469945177;10,40305616;46,05689268;9,276569772;12,36190585;5,322251469;7,273365377;25,78860533;49,08741512;12,67660851
81;4,352635996;12,75109265;5,328668432;13,89801887;11,8553699;16,4259556;6,988866783;8,976787213;3,720817121;5,441112891;3,741277415;5,743386849;4,770079238;6,237888151;10,30627037;5,489305969;36,12595233;14,91376109;18,48505656;6,741435874;25,23788366;23,45540551;5,896958005;8,385722642;39,85514102;9,118611968;11,9735365;5,251106279;6,940675103;18,41395931;38,25843697;9,014114595
81,1;4,087637649;12,01310096;4,851758602;12,65011063;10,2921149;15,61587956;6,605058366;8,41194664;3,776131075;5,240300251;3,637140459;5,723541736;4,696257431;5,999338776;9,442500736;5,376843344;33,87479386;14,32316701;16,57576649;6,432264615;23,62750548;17,53648178;4,942942157;6,951247425;34,86686503;8,906136208;11,75443147;5,201800565;7,005182199;12,3728869;27,01915007;5,995923661
81,2;3,858134694;11,48470283;4,746318761;11,92884936;9,408167936;14,8675693;6,398870832;8,074796951;3,631429225;5,124869663;3,655240007;5,641495149;4,716945144;5,98975298;9,06010294;5,319867247;31,12910893;14,04701959;15,43488212;6,102954801;22,55619135;14,06717491;4,485338623;5,941863127;31,11643221;8,637780164;11,57213703;5,22175467;6,86442359;9,393072404;20,6872282;4,717326619
81,3;3,792579029;11,24030416;4,599577834;11,56688356;8,583708451;14,83482109;6,122021312;7,857633326;3,758805727;5,094351619;3,635716284;5,525400822;4,650059765;5,83880604;8,612700593;5,15637563;28,61341268;13,77068038;13,94613565;5,809516543;21,5584911;11,94743267;4,123273823;5,55256733;28,69672694;8,537305374;11,30344745;5,106685995;6,756694896;7,685765876;16,52145164;3,956054017
81,4;3,668777498;10,91058213;4,508336708;11,25028611;7,841720346;14,33961496;5,815086086;7,572289616;3,623740264;5,028229191;3,550447416;5,46472525;4,58897477;5,758616145;8,382870658;5,120055804;26,19495944;13,30224308;12,61329824;5,656315963;19,99332418;10,24349039;3,964675364;5,155436613;26,83974757;8,260253518;11,04982071;4,947955836;6,616638873;6,425035567;13,49584192;3,508049134
81,5;3,51626553;10,69361791;4,273507068;10,98069734;7,241579661;13,80229394;5,720062344;7,505694885;3,675680389;4,85351339;3,564507515;5,288967727;4,515653213;5,511340723;8,168154421;5,188576079;23,84150963;12,80090246;11,39555493;5,644185041;19,06675822;9,552719921;3,79367895;4,812343375;24,77454795;8,13827217;10,84592203;5,001471406;6,568245975;5,625747056;11,58301453;3,229245005
81,6;3,546900951;10,30770405;4,267032883;10,56346873;6,970524656;13,07270924;5,587243458;7,14920389;3,525724168;4,832096263;3,481781818;5,064938876;4,374216613;5,460969183;7,866229241;4,990671189;21,53119198;12,32340407;10,15147514;5,423666743;18,16352585;8,855929402;3,695226469;4,640503313;23,541292;8,114395713;10,93426296;4,884794385;6,366776023;5,191354003;10,13463544;3,005675182
81,7;3,540638045;9,91944134;4,242389563;10,27967607;6,648260472;12,1570662;5,380469839;7,031865924;3,49595091;4,782613434;3,46907994;4,923264726;4,436102846;5,378151261;7,751964599;4,900180565;19,2735434;12,21708502;9,074031688;5,328552173;17,21239469;8,31850665;3,646579254;4,429287149;22,41914186;7,830276079;10,27202141;4,803649086;6,372989184;4,876196513;9,200300094;2,856606276
81,8;3,509168129;9,883268482;4,03197855;9,899835421;6,436146443;11,49297792;5,068611102;6,775005722;3,379403842;4,757327055;3,502272504;4,825538516;4,532946771;5,254268124;7,517793109;4,718343887;16,99721523;11,8793833;7,785356425;5,178794655;15,96889339;7,933368938;3,481052403;4,159812823;20,58256766;7,719212198;10,2210015;4,798962387;6,286599644;4,56712698;8,464089687;2,780861372
81,9;3,435510091;9,179064622;3,854734112;9,694819562;6,317489382;10,55781898;4,898146029;6,376636258;3,377457338;4,595658359;3,436738638;4,639212165;4,311964834;5,339703975;7,256100884;4,745428651;14,77578775;11,53689766;6,811525648;5,085614012;14,70998322;7,809894386;3,383202591;3,985539142;19,69187675;7,464574793;10,02731365;4,646481161;6,168205285;4,406398617;8,091452405;2,639928165
82;3,382543679;8,783637969;3,71435111;9,291218433;6,05897612;9,155107958;4,45000763;6,142773582;3,359567113;4,491384102;3,48112786;4,581303338;4,254542284;5,10795758;6,935428906;4,531929503;12,60841242;11,08180596;5,834815219;5,104796783;13,86446467;7,528449273;3,38211134;3,941532514;18,55933035;7,234810915;9,685991128;4,608459367;6,119739725;4,246585794;7,959817909;2,68171441
82,1;3,322543025;8,252624007;3,400179587;9,00718264;5,836106367;8,1185626;4,033428996;5,627636269;3,257331667;4,356685506;3,346710409;4,482719158;4,313842867;5,031306427;6,815696447;4,568958063;11,09963051;10,63166482;5,162672073;4,869459068;12,82444495;7,229724575;3,259000098;3,978834839;17,80768546;7,105036567;9,340751566;4,645433151;5,936166425;4,229393963;7,57457847;2,649729152
82,2;3,157795893;7,553114112;3,18112459;8,357601047;5,661809211;7,192564368;3,687233648;5,207359208;3,315276824;4,244187948;3,349682285;4,411179777;4,251258869;4,84575672;6,413265176;4,385137713;9,54024567;10,32152939;4,479571984;4,858581565;11,72017728;6,966760764;3,245124449;3,836395542;16,52521553;6,808139598;9,211762526;4,476590117;5,892423896;4,069111631;7,373704346;2,612630655
82,3;3,147609238;6,730519804;3,014746755;7,637023082;5,456219323;6,625467308;3,36332318;4,53650721;3,270618753;4,129396506;3,243400473;4,332153694;4,217498283;4,627734362;5,949844769;4,363317311;8,251861056;9,729762722;3,98674645;4,619610191;10,48599985;6,808684563;3,236547537;3,683410509;15,756684;6,616093908;8,897230488;4,421192602;5,770375196;3,967815202;7,145799954;2,565423056
82,4;2,961231185;6,040665293;2,79383154;6,978277692;5,065588362;6,147453015;3,094987411;3,994303298;3,212921699;4,046794334;3,38564998;4,124106711;4,12098497;4,498477032;5,527471689;4,377711655;6,918549521;9,396124208;3,69385707;4,433855608;8,906573704;6,686096488;3,168971869;3,63266448;14,617816;6,330491341;8,536223828;4,415491429;5,637064164;3,869306477;6,800728073;2,448955637
82,5;2,89639711;5,436906879;2,753490501;6,322399657;4,668908569;6,041281523;3,02760793;3,58892195;3,207446403;3,904456724;3,248645762;4,093359782;4,060660481;4,373362834;4,948031293;4,242771038;5,787855998;8,986691953;3,307719975;4,080044469;7,553927927;6,282234684;3,028280054;3,40851336;13,64003967;6,096080975;8,644337631;4,332443224;5,569542992;3,853716843;6,538999517;2,472165001
82,6;2,802014191;4,930843933;2,697141113;5,865771471;4,109489351;5,949023129;3,093614099;3,404505771;3,157963575;3,817262313;3,330663005;4,064458468;4,01857241;4,190585183;4,486254164;4,178029188;4,847282623;8,425624984;3,12762998;3,759714002;6,781719692;5,87441825;2,857193162;3,273161924;12,65031604;6,125073116;8,163021841;4,296236304;5,343912922;3,728160525;6,317362224;2,348581456
82,7;2,789676182;4,900282292;2,673271643;5,628290227;3,722262326;5,698481727;3,02152109;3,228264068;3,133821622;3,764945667;3,260852979;3,881005061;3,971255818;4,029805956;4,21010286;4,041828794;4,126039521;7,886981511;2,883764401;3,553521019;6,265354391;5,409450421;2,687283301;3,037853274;11,56606116;5,959846974;7,890004251;4,178817785;5,491340505;3,583908271;6,003880151;2,271850374
82,8;2,749323615;4,56615331;2,648966201;5,422198062;3,448252842;5,553648178;2,97986899;3,202868696;3,09234978;3,57604715;3,252787496;3,880114951;4,048436495;3,9220046;4,099692276;3,893884402;3,494443173;7,178352534;2,844390675;3,357111976;5,669743903;4,766282648;2,491162483;2,718394751;10,49134051;5,623494534;7,517738613;4,140208613;5,230156914;3,386485593;5,648017962;2,207544496
82,9;2,794130363;4,604969355;2,65476463;5,473084175;3,1778439;5,536325275;2,948805982;3,241016251;3,035606341;3,514035366;3,193168318;3,627069505;3,825945424;3,753821113;3,982096081;3,909638847;3,06614786;6,588337021;2,870222019;3,248972741;5,524783195;4,068600203;2,231174182;2,380876924;9,334420539;5,408778297;7,165636683;4,114499886;5,160165233;3,291371023;5,174334325;2,109970597
83;2,683299001;4,616206255;2,70987513;5,28684418;3,057907988;5,398314968;2,899483437;3,167303437;3,003520474;3,276451091;3,120876885;3,634699016;3,860634267;3,552409291;3,920042725;3,82761665;2,757686732;6,061493858;2,800030518;3,164251633;5,435390758;3,49555581;2,193308332;2,191004807;8,350910553;5,215635411;6,959530894;4,039190255;5,048956029;3,008207174;4,51995704;1,975331248
83,1;2,656922691;4,554004222;2,612649729;5,184143696;3,070808798;5,287837973;2,883669032;3,097784899;2,988002594;3,108480746;3,168078126;3,330281529;3,815191446;3,411590317;3,895221383;3,648197381;2,62651364;5,480404873;2,717749177;3,167990932;5,18302023;2,82558938;2,045522749;2,07420971;7,026143791;5,000490469;6,579486788;3,8673991;4,874821524;2,666807519;3,652188202;1,903344996
83,2;2,635350459;4,459296559;2,624224787;5,051063227;3,016977906;5,164197975;2,810838992;3,095703412;2,923628595;2,985863606;3,063357639;3,226738166;3,729508405;3,243432263;3,898789088;3,499874658;2,566465756;5,022220951;2,727454795;3,115657517;4,961420106;2,525775031;2,095063706;2,027720556;6,122835126;4,931410697;6,31858145;3,781567102;4,722667277;2,480449378;2,977739435;1,83696825
83,3;2,663755715;4,272322677;2,551613642;5,096929469;2,970168612;5,028786732;2,776864548;3,089599803;2,881775278;2,97550927;3,075328705;3,051259414;3,768978408;3,114802341;3,76317998;3,402996637;2,459972316;4,52875054;2,74092724;3,06286717;4,908357836;2,394045167;2,032094809;1,934538796;5,361316032;4,730623767;5,880718046;3,744436815;4,507515068;2,20187686;2,436172205;1,80960262
83,4;2,70613667;4,251633009;2,553470156;4,869865975;3,001776586;4,91178378;2,763626852;3,057798995;2,882327509;2,939426171;3,068182396;2,880685348;3,676025533;3,06113931;3,573758297;3,252351524;2,419190763;4,145993626;2,658121614;3,087445095;4,665598535;2,272395339;2,035744259;2,017242695;5,036785142;4,543017726;5,567430205;3,564834494;4,38424397;2,163174431;2,164682994;1,803870705
83,5;2,642290379;4,120807856;2,557818977;4,858218255;2,920576791;4,744356887;2,74945776;3,008022724;2,842286271;2,801321666;3,055292156;2,741130694;3,675135424;3,059637344;3,530702913;3,08408308;2,481727321;4,072087979;2,70607854;2,98478206;4,542392833;2,283989471;2,035458152;1,991098904;4,910048066;4,304061443;5,077984501;3,566687375;4,180768546;2,124341955;2,096684977;1,878502973
83,6;2,600028338;4,020316298;2,508444481;4,80365747;2,884403933;4,761166963;2,68471591;3,007008251;2,828615752;2,736596584;2,958942332;2,70478879;3,698532591;3,046354729;3,410518552;3,078253351;2,378990507;3,779441738;2,613753074;2,934182752;4,525356386;2,296482795;2,058314895;1,974378715;4,685693493;4,136027244;4,64343774;3,440623331;3,895359013;2,076244246;2,089061824;1,842853873
83,7;2,643148699;3,922549565;2,459871707;4,67721719;2,913416788;4,557361206;2,648731447;3,002757523;2,733704636;2,807660029;2,966353857;2,610818647;3,606796804;2,962363036;3,332875563;2,992675669;2,394903487;3,614957656;2,69657435;2,928511482;4,346859366;2,25288559;1,999149854;1,905470359;4,549536067;3,833829252;4,232961667;3,362761447;3,647560191;2,129549096;1,998626688;1,798711703
83,8;2,540765864;3,826023675;2,449073014;4,563973449;2,83187101;4,436051982;2,603284504;2,963847017;2,773151164;2,674397904;2,91638056;2,61908395;3,527122911;2,936174902;3,294892336;2,937075608;2,391088731;3,493771049;2,637730012;2,929262696;4,158200844;2,293430991;1,963953495;1,923835682;4,453236548;3,509320719;3,805717438;3,318510283;3,391963191;2,126389581;2,012942425;1,741289153
83,9;2,582538593;3,815162381;2,429415804;4,472964283;2,720800981;4,291893351;2,523426067;2,955018583;2,746623941;2,641663669;2,872358282;2,600518807;3,583123522;2,912075336;3,271416918;2,914355805;2,339208057;3,21456728;2,662154356;3,014964741;4,004146864;2,238117037;2,018533843;1,915359379;4,433399819;3,225375753;3,569437353;3,131033916;3,078761985;2,146944381;1,975738155;1,79391601
84;2,576485847;3,695969858;2,405291359;4,436996589;2,746217034;4,022176445;2,608021159;2,906843671;2,725848196;2,625021275;2,861720564;2,536518948;3,572137026;2,946135653;3,238981715;2,991149767;2,357753637;3,242651146;2,608588482;2,85725185;3,871322848;2,173823735;1,963581801;1,871391877;4,267853056;3,020523384;3,175989342;3,08221343;2,911421378;2,04365254;1,964381083;1,780375724
84,1;2,51785599;3,549684465;2,403061195;4,322117952;2,708171206;3,924729425;2,454237606;2,852020186;2,702067597;2,676178124;2,871080339;2,528654682;3,507642227;2,881005061;3,161542178;2,870508125;2,309300374;3,108801314;2,6432695;2,84820543;3,713928553;2,166374202;1,955825132;1,930375263;4,147620138;2,82454668;3,024719615;2,819155159;2,740520333;2,03238434;1,949509592;1,734833413
84,2;2,599628697;3,502555886;2,401865415;4,216271204;2,587014572;3,700109356;2,433305358;2,853714531;2,638637017;2,596608682;2,837068326;2,558124158;3,381164498;2,834690296;3,158312352;2,838060696;2,276741436;3,075019891;2,583788379;2,772564279;3,681783998;2,133570297;1,951000588;1,889502883;3,952086671;2,633452862;2,903893594;2,829676618;2,774308167;1,989681086;1,882845925;1,759482602
84,3;2,491086188;3,429993368;2,367386384;4,184150963;2,600573303;3,615214419;2,402004801;2,817142421;2,66880293;2,546948741;2,811525648;2,410289667;3,487558448;2,773268541;3,182051031;2,822919051;2,284040824;2,88471809;2,599810352;2,830221583;3,555352102;2,058324677;1,972874154;1,84664683;3,861236802;2,663818316;2,82433596;2,728007935;2,63229027;1,998073548;1,932882102;1,718928817
84,4;2,524147402;3,473430228;2,356298161;4,176597747;2,612344549;3,469189492;2,368082821;2,738759676;2,66365301;2,562341908;2,79828663;2,381526411;3,39360647;2,647767278;3,124938691;2,748854106;2,341140866;2,740011699;2,54968719;2,734961689;3,534091198;2,06525775;1,917772946;1,883777117;3,702073466;2,490177005;2,687418936;2,704661631;2,582882899;1,965743496;1,958241143;1,789120317
84,5;2,451361868;3,300526436;2,296155816;4,075583022;2,518283578;3,481781818;2,369960855;2,746296962;2,565628466;2,49594001;2,767783118;2,366204788;3,396242119;2,738892704;3,027866789;2,698029826;2,338738548;2,612090232;2,574324152;2,777032992;3,485982241;2,03223244;1,925307088;1,83260853;3,585761153;2,507362478;2,730856285;2,710816103;2,668548613;2,011139086;1,871162992;1,739998005
84,6;2,397896603;3,212293386;2,381085595;4,011244725;2,574769207;3,251806559;2,334848336;2,767223621;2,599859894;2,539711604;2,792273849;2,386075053;3,355153735;2,625539115;3,002365148;2,714906974;2,279697871;2,596850773;2,494196122;2,750111718;3,379328385;2,032853848;1,904880806;1,753965878;3,496076671;2,426301859;2,608377203;2,619739305;2,519569696;1,919178047;1,858548867;1,65264744
84,7;2,395666438;3,199539455;2,342259861;4,00030518;2,500594653;3,299704797;2,330688436;2,668135348;2,497683898;2,454195686;2,736069785;2,243310973;3,330942753;2,683952959;2,976708193;2,725697283;2,250487744;2,565477553;2,496477709;2,682434323;3,272042929;2,001475039;1,89375361;1,800564584;3,327274604;2,328323288;2,544265836;2,617550568;2,522752292;1,982255937;1,879794121;1,709119445
84,8;2,428727652;3,133767126;2,28362162;3,879962361;2,399590186;3,261724923;2,361878604;2,684443427;2,510719463;2,508910179;2,679048273;2,186181866;3,233973625;2,670328832;2,980195969;2,680704967;2,251468681;2,501540574;2,477353068;2,678503308;3,348744945;1,990539406;1,900320439;1,750591287;3,354136467;2,316646503;2,515994725;2,567389123;2,489414054;1,97207599;1,836168968;1,686993864
84,9;2,398209608;3,158382778;2,333649413;3,826148877;2,425597596;3,09839526;2,298110424;2,695682284;2,501071066;2,452214578;2,729486886;2,222953384;3,28252079;2,655505782;2,985427634;2,601154599;2,227721828;2,405911781;2,43874383;2,732352268;3,177335266;2,008322036;1,915116241;1,757294357;3,209277485;2,235955342;2,453541728;2,525571578;2,461025915;1,963073167;1,795659898;1,67940795
85;2,451717912;3,100347143;2,228410603;3,746185245;2,492452234;3,077526731;2,303807126;2,620301039;2,533869579;2,404117588;2,670964625;2,192009359;3,267927617;2,695212775;2,929623211;2,604497052;2,265456118;2,442097462;2,569384533;2,615294626;3,041123064;1,95610488;1,906832772;1,829556725;3,190896233;2,267054682;2,349889372;2,498254016;2,403702856;1,969118087;1,840020055;1,713588159
85,1;2,368200198;3,09198647;2,269398032;3,6562651;2,373668015;2,990971745;2,274916711;2,663513135;2,425010711;2,395884424;2,589456016;2,168198019;3,220467435;2,594796674;3,008468757;2,559155958;2,292617177;2,401225081;2,426511461;2,625968675;3,047771638;1,959694384;1,841872936;1,781745123;3,097276265;2,089237534;2,257396224;2,447070268;2,324276014;1,874461847;1,832499537;1,696941953
85,2;2,391910371;2,955672541;2,22753976;3,534625264;2,385620915;2,96646285;2,191547676;2,599755856;2,462043183;2,330639529;2,626688029;2,10857884;3,184440493;2,56513134;2,84820543;2,649075194;2,227163239;2,33806363;2,443514371;2,586521589;3,029392691;1,943127446;1,847649566;1,729828118;3,020472521;2,092833542;2,193308332;2,442664225;2,234272937;1,946339106;1,850410722;1,626881011
85,3;2,40296897;2,958520892;2,267490654;3,604725937;2,386816205;3,001449607;2,209506371;2,55959193;2,398616515;2,349344407;2,640397674;2,105643295;3,193458966;2,595090116;2,920271611;2,594572276;2,223784455;2,403434667;2,460223838;2,59250782;2,938582437;1,941233692;1,871423667;1,75824623;2,924264388;2,031738766;2,060403928;2,411027186;2,165255207;1,905633849;1,750092434;1,705450014
85,4;2,386917932;2,917048142;2,188016581;3,416405244;2,322188378;2,852216373;2,230767274;2,595341639;2,454304679;2,367965444;2,506839312;2,16209441;3,16604359;2,609946702;2,816306808;2,545077694;2,146474872;2,304389743;2,465094987;2,525485501;2,926462414;1,855191882;1,844815747;1,752151869;2,897965695;1,960432182;1,984283207;2,307545586;2,130746342;1,917143511;1,826270167;1,691026605
85,5;2,326237888;2,804608225;2,264566008;3,461509117;2,308145048;2,867052837;2,13931487;2,57399354;2,368309191;2,316671655;2,529727844;2,073919062;3,109134704;2,595559625;2,837059078;2,542480027;2,22501971;2,27893492;2,387927934;2,527874963;2,741187915;1,873140307;1,793647161;1,761654078;2,865426326;1,942778668;2,0062344;2,355012044;2,005387609;1,897635438;1,754584064;1,66225245
85,6;2,27652869;2,699203596;2,240203932;3,301230699;2,260406108;2,84529895;2,141395646;2,565855395;2,441007531;2,357213703;2,512550546;2,126090384;3,079067165;2,63851964;2,889581903;2,617157009;2,173901986;2,336823835;2,47316047;2,536871079;2,763790341;1,862539688;1,872499973;1,706721599;2,807551036;1,890772331;1,960987767;2,264184532;1,940337224;1,937418936;1,75150096;1,667266128
85,7;2,372559919;2,750329704;2,190139151;3,272238557;2,167798377;2,798831595;2,106151929;2,454237606;2,39355365;2,376846977;2,437120114;2,065664658;3,089515962;2,569837273;2,82230869;2,512550546;2,129941471;2,361587956;2,45558353;2,493120724;2,718503744;1,892588224;1,785509016;1,659062587;2,723735409;1,874011343;1,948958572;2,171994608;1,986904169;1,915821063;1,797948751;1,615644312
85,8;2,316755496;2,701228351;2,172681264;3,130515501;2,311632824;2,711324737;2,086377802;2,525913089;2,341438222;2,260624094;2,455285616;2,056057832;3,038681621;2,504100862;2,799114977;2,457338318;2,217571854;2,285214595;2,437628748;2,486675604;2,680247196;1,856083948;1,809719997;1,780092063;2,686160067;1,908685653;1,917041784;2,11217561;1,974047925;1,894952534;1,785741534;1,600671397
85,9;2,205255643;2,714471002;2,18897605;3,193713283;2,271833606;2,728217746;2,098878462;2,405966278;2,385798937;2,29589591;2,484645609;2,016261758;3,032416446;2,563985187;2,702067597;2,475885296;2,146308588;2,3276112;2,364131126;2,431231697;2,692747856;1,864107511;1,778439002;1,659829451;2,590218967;1,862872257;1,860074769;2,138769905;2,013682256;1,875920677;1,742453142;1,644100921
86;2,235446708;2,628257529;2,181713152;3,024556126;2,218560057;2,655304564;2,073231567;2,344984686;2,379390148;2,300951509;2,297881539;2,057352124;2,972050558;2,566240504;2,631594392;2,470537372;2,161058976;2,299331146;2,381551843;2,404923578;2,59922179;1,841153582;1,743016273;1,665573103;2,591803558;1,814704611;1,957263001;2,172503243;1,975774059;1,858196736;1,705254386;1,60187032
86,1;2,29157811;2,62953638;2,145704585;3,007444223;2,097708604;2,601866687;2,078513537;2,39032578;2,319778236;2,303095038;2,306909794;1,97991678;2,964282989;2,500014672;2,735230538;2,47259734;2,169178956;2,266182738;2,39719234;2,440426235;2,499046311;1,880674449;1,815156023;1,677184492;2,53681239;1,808804456;1,850332471;2,128735281;1,984259732;1,869339175;1,738612955;1,587510491
86,2;2,164601249;2,602273594;2,09496198;2,866900938;2,109712367;2,535697308;2,029684666;2,363035606;2,230977994;2,28216279;2,368454515;2,057352124;3,033275567;2,486101574;2,632028687;2,447765098;2,103347175;2,257012792;2,352559701;2,398813611;2,497432376;1,872047233;1,809066039;1,652661064;2,547951476;1,850715902;1,909255771;2,057551944;1,908801912;1,871468172;1,667375121;1,668782122
86,3;2,243897858;2,566694642;2,042009261;2,744553074;2,1033608;2,489255105;1,906659665;2,317718268;2,329700512;2,250502276;2,344003749;1,982968584;2,975978778;2,481770918;2,678149081;2,422663169;2,140942499;2,238029004;2,323077091;2,372491798;2,395993417;1,758475115;1,721421124;1,671449783;2,471770809;1,773098344;1,812975255;2,092716165;1,944717461;1,826857052;1,666285191;1,57954352
